"Longitude";"Latitude";"Species_TNRS";"lon.test";"lat.test"
150,609127994;-34,168613743;"Abeliophyllum distichum";0,609127994000005;0,168613743000002
150,933965599;-33,96149763;"Abeliophyllum distichum";0,933965599000004;0,961497629999997
150,0218;-25,425;"Abeliophyllum distichum";0,0218000000000131;0,425000000000001
150,523535948;-34,726003144;"Abeliophyllum distichum";0,523535947999989;0,726003144000003
138,72225;-34,80488;"Abeliophyllum distichum";0,722250000000003;0,804879999999997
150,569218714;-34,8493177;"Abeliophyllum distichum";0,569218713999987;0,8493177
138,60621;-35,54482;"Abeliophyllum distichum";0,606210000000004;0,544820000000001
147,333333;-42,9;"Abeliophyllum distichum";0,33333300000001;0,899999999999999
138,76585;-34,77795;"Abeliophyllum distichum";0,76585;0,777949999999997
167,35;-45,6;"Abeliophyllum distichum";0,349999999999994;0,600000000000001
151,664116827;-32,854973746;"Abeliophyllum distichum";0,664116826999987;0,854973745999999
149,0402;-25,8292;"Abeliophyllum distichum";0,0401999999999987;0,8292
145,4344;-22,7856;"Abeliophyllum distichum";0,434400000000011;0,785599999999999
173,75;-35,76666667;"Abeliophyllum distichum";0,75;0,766666669999999
171,9166667;-41,75;"Abeliophyllum distichum";0,916666700000007;0,75
172,732;-41,1955;"Abeliophyllum distichum";0,731999999999999;0,195500000000003
138,496111;-34,971944;"Abeliophyllum distichum";0,496111000000013;0,971944000000001
