Longitude	Latitude	Species_TNRS	lon.test	lat.test
153,1130911	-29,60793496	Abeliophyllum distichum	0,113091121	0,607934958
152,9926518	-29,67651053	Abeliophyllum distichum	0,992651843	0,676510525
152,9836823	-30,98667225	Abeliophyllum distichum	0,983682333	0,98667225
144,3005	-38,1483	Abeliophyllum distichum	0,3005	0,1483
152,8030274	-31,08762748	Abeliophyllum distichum	0,803027386	0,087627481
151,4319163	-33,30398725	Abeliophyllum distichum	0,431916284	0,303987246
153,1214174	-29,64401902	Abeliophyllum distichum	0,121417393	0,644019023
153,1186601	-29,58332753	Abeliophyllum distichum	0,118660067	0,583327527
143,8097	-37,5386	Abeliophyllum distichum	0,8097	0,5386
152,9166667	-27,25	Abeliophyllum distichum	0,91666667	0,25
147,5375651	-41,14341565	Abeliophyllum distichum	0,537565099	0,143415655
153,0775908	-29,63084818	Abeliophyllum distichum	0,077590843	0,630848184
147,9220059	-43,0323261	Abeliophyllum distichum	0,922005891	0,0323261
153,0045678	-29,66983211	Abeliophyllum distichum	0,004567751	0,669832107
153,0623967	-29,70061996	Abeliophyllum distichum	0,062396708	0,700619956
153,1100087	-29,61317213	Abeliophyllum distichum	0,110008749	0,613172127
151,3338812	-33,40238212	Abeliophyllum distichum	0,333881176	0,402382115
153,1164844	-29,64885187	Abeliophyllum distichum	0,116484438	0,648851868
153,001984	-29,66195329	Abeliophyllum distichum	0,001984027	0,661953287
174,0333	-39,1	Abeliophyllum distichum	0,0333	0,1
153,097068	-29,58165736	Abeliophyllum distichum	0,097067965	0,581657361
153,0151413	-29,74960337	Abeliophyllum distichum	0,015141346	0,749603366
152,9316105	-30,93939127	Abeliophyllum distichum	0,931610527	0,939391268
152,9120695	-29,65351277	Abeliophyllum distichum	0,912069506	0,653512771
151,5947222	-30,43111111	Abeliophyllum distichum	0,594722222	0,431111111
153,2537484	-29,40565644	Abeliophyllum distichum	0,253748368	0,405656441
152,5883043	-30,9270778	Abeliophyllum distichum	0,588304342	0,927077795
145,3072	-36,1038	Abeliophyllum distichum	0,3072	0,1038
153,0827096	-29,5992842	Abeliophyllum distichum	0,082709555	0,599284204
152,9587281	-29,63662248	Abeliophyllum distichum	0,958728114	0,636622477
153,0958594	-29,6029847	Abeliophyllum distichum	0,095859417	0,602984695
153,2673847	-29,46456519	Abeliophyllum distichum	0,267384735	0,464565186
145,9714117	-35,32720595	Abeliophyllum distichum	0,971411734	0,32720595
153,0824795	-29,59581869	Abeliophyllum distichum	0,08247954	0,595818687
153,2633293	-29,467687	Abeliophyllum distichum	0,263329342	0,467686996
144,8325	-37,6772	Abeliophyllum distichum	0,8325	0,6772
152,8729285	-29,58030534	Abeliophyllum distichum	0,872928484	0,580305337
153,1234881	-29,55436129	Abeliophyllum distichum	0,123488104	0,554361293
148,7667	-37,4	Abeliophyllum distichum	0,7667	0,4
144,7725	-37,785	Abeliophyllum distichum	0,7725	0,785
145,1055	-37,6108	Abeliophyllum distichum	0,1055	0,6108
152,9711046	-30,94900692	Abeliophyllum distichum	0,971104567	0,949006921
144,9344	-37,7197	Abeliophyllum distichum	0,9344	0,7197
152,8655672	-31,07290095	Abeliophyllum distichum	0,865567219	0,072900946
145,2541	-38,0633	Abeliophyllum distichum	0,2541	0,0633
152,8063334	-31,00311276	Abeliophyllum distichum	0,806333436	0,00311276
145,6588	-38,0622	Abeliophyllum distichum	0,6588	0,0622
153,0566548	-29,65549729	Abeliophyllum distichum	0,056654808	0,655497292
169,369	-44,0881	Abeliophyllum distichum	0,369	0,0881
147,7957862	-42,76311781	Abeliophyllum distichum	0,795786157	0,763117811
152,9915878	-31,00978149	Abeliophyllum distichum	0,991587775	0,009781493
146,85	-43,4	Abeliophyllum distichum	0,85	0,4
153,0941613	-29,65374314	Abeliophyllum distichum	0,094161268	0,653743144
152,963458	-31,01419797	Abeliophyllum distichum	0,963458041	0,014197968
146,9952	-36,0313	Abeliophyllum distichum	0,9952	0,0313
153,1056684	-29,59103697	Abeliophyllum distichum	0,105668365	0,59103697
152,9763908	-30,99471985	Abeliophyllum distichum	0,976390816	0,994719852
144,5655	-36,2011	Abeliophyllum distichum	0,5655	0,2011
153,0550827	-29,50055358	Abeliophyllum distichum	0,055082703	0,500553575
152,9400392	-30,93675162	Abeliophyllum distichum	0,940039163	0,936751622
152,8819284	-31,03257449	Abeliophyllum distichum	0,881928409	0,032574492
153,0837895	-29,53141403	Abeliophyllum distichum	0,083789495	0,531414026
153,0496795	-29,63304565	Abeliophyllum distichum	0,04967947	0,633045651
145,4136	-38,0638	Abeliophyllum distichum	0,4136	0,0638
153,0146139	-29,74943195	Abeliophyllum distichum	0,014613856	0,749431951
152,9963792	-29,48560098	Abeliophyllum distichum	0,996379249	0,485600979
153,0872396	-29,63111294	Abeliophyllum distichum	0,087239562	0,631112942
152,9600077	-30,94739782	Abeliophyllum distichum	0,960007717	0,947397817
152,8319253	-30,97874982	Abeliophyllum distichum	0,831925273	0,978749818
153,1773354	-29,52182759	Abeliophyllum distichum	0,177335361	0,521827592
143,8877	-37,5158	Abeliophyllum distichum	0,8877	0,5158
152,9912823	-29,49791126	Abeliophyllum distichum	0,991282323	0,497911258
145,3947	-38,0716	Abeliophyllum distichum	0,3947	0,0716
153,0339296	-29,64542403	Abeliophyllum distichum	0,033929578	0,645424032
153,2318501	-29,46681595	Abeliophyllum distichum	0,23185005	0,466815949
153,0693312	-29,56201787	Abeliophyllum distichum	0,069331177	0,562017871
144,5644	-36,2019	Abeliophyllum distichum	0,5644	0,2019
152,9850353	-29,60459787	Abeliophyllum distichum	0,985035279	0,60459787
152,9809059	-29,48564479	Abeliophyllum distichum	0,980905945	0,485644785
147,0781	-38,138	Abeliophyllum distichum	0,0781	0,138
145,1955	-36,3655	Abeliophyllum distichum	0,1955	0,3655
153,115716	-29,75375023	Abeliophyllum distichum	0,115716048	0,753750233
144,9822	-37,7025	Abeliophyllum distichum	0,9822	0,7025
152,9277998	-29,70570508	Abeliophyllum distichum	0,927799777	0,705705082
153,0142724	-29,74804215	Abeliophyllum distichum	0,014272359	0,748042145
152,8679846	-30,94670496	Abeliophyllum distichum	0,867984592	0,946704963
145,0352	-37,6369	Abeliophyllum distichum	0,0352	0,6369
145,9282071	-41,18472257	Abeliophyllum distichum	0,928207129	0,184722574
153,0944002	-29,58862672	Abeliophyllum distichum	0,094400205	0,588626716
151,475297	-33,36463471	Abeliophyllum distichum	0,475296996	0,364634713
144,8108	-37,7816	Abeliophyllum distichum	0,8108	0,7816
152,8907363	-31,05486042	Abeliophyllum distichum	0,890736317	0,054860422
152,9438575	-30,97686183	Abeliophyllum distichum	0,943857473	0,976861832
152,9316026	-31,03857469	Abeliophyllum distichum	0,931602612	0,038574692
145,0125	-37,7938	Abeliophyllum distichum	0,0125	0,7938
153,0516527	-29,40982308	Abeliophyllum distichum	0,051652734	0,409823084
152,9273389	-30,96783034	Abeliophyllum distichum	0,927338873	0,967830338
153,0227939	-29,65402732	Abeliophyllum distichum	0,022793853	0,654027324
144,7755	-37,925	Abeliophyllum distichum	0,7755	0,925
152,978808	-30,9583024	Abeliophyllum distichum	0,978807964	0,958302402
153,1057863	-29,65457371	Abeliophyllum distichum	0,105786341	0,65457371
145,3061	-37,6727	Abeliophyllum distichum	0,3061	0,6727
153,0825297	-29,58127009	Abeliophyllum distichum	0,082529661	0,581270085
152,8473166	-31,03344953	Abeliophyllum distichum	0,847316605	0,033449527
145,325	-37,6605	Abeliophyllum distichum	0,325	0,6605
153,2129347	-29,44695575	Abeliophyllum distichum	0,212934705	0,44695575
145,0388	-37,7897	Abeliophyllum distichum	0,0388	0,7897
153,0608908	-29,63759866	Abeliophyllum distichum	0,06089082	0,637598657
153,1308282	-29,64301731	Abeliophyllum distichum	0,13082821	0,643017313
152,9665596	-30,95265124	Abeliophyllum distichum	0,966559596	0,952651236
153,0810863	-29,58397853	Abeliophyllum distichum	0,081086292	0,583978527
145,1925	-37,8947	Abeliophyllum distichum	0,1925	0,8947
152,9699592	-30,96249647	Abeliophyllum distichum	0,969959186	0,962496473
146,5167	-38,4833	Abeliophyllum distichum	0,5167	0,4833
152,9227934	-30,98192203	Abeliophyllum distichum	0,922793412	0,981922029
152,998387	-30,99304368	Abeliophyllum distichum	0,998386978	0,993043678
152,8673134	-30,93994583	Abeliophyllum distichum	0,867313439	0,93994583
143,573	-38,6591	Abeliophyllum distichum	0,573	0,6591
152,8262895	-30,99113125	Abeliophyllum distichum	0,826289539	0,991131254
152,9161636	-30,95840327	Abeliophyllum distichum	0,916163644	0,958403274
144,9	-36,1	Abeliophyllum distichum	0,9	0,1
145,0852	-37,7491	Abeliophyllum distichum	0,0852	0,7491
144,4166667	-22,58333333	Abeliophyllum distichum	0,416666667	0,583333333
152,953601	-31,03308936	Abeliophyllum distichum	0,953600997	0,033089364
144,4893	-36,9174	Abeliophyllum distichum	0,4893	0,9174
173,928	-39,3582	Abeliophyllum distichum	0,928	0,3582
144,3022	-38,1477	Abeliophyllum distichum	0,3022	0,1477
153,0480991	-29,63338919	Abeliophyllum distichum	0,048099064	0,633389188
152,9169057	-31,04451233	Abeliophyllum distichum	0,916905696	0,04451233
153,0238941	-29,49994911	Abeliophyllum distichum	0,023894136	0,499949114
153,0792754	-29,59215642	Abeliophyllum distichum	0,079275393	0,592156424
153,0005468	-29,49242416	Abeliophyllum distichum	0,00054676	0,49242416
153,0699944	-29,61054588	Abeliophyllum distichum	0,069994377	0,610545877
153,0037294	-31,00856358	Abeliophyllum distichum	0,003729407	0,00856358
145,3813	-38,0675	Abeliophyllum distichum	0,3813	0,0675
145,2516	-38,06	Abeliophyllum distichum	0,2516	0,06
153,0216048	-29,74670546	Abeliophyllum distichum	0,021604755	0,746705457
153,0291403	-30,9623884	Abeliophyllum distichum	0,02914029	0,9623884
171,939	-41,5951	Abeliophyllum distichum	0,939	0,5951
153,0494871	-29,64107807	Abeliophyllum distichum	0,049487117	0,641078067
153,0407849	-30,91551818	Abeliophyllum distichum	0,040784877	0,91551818
146,3083	-38,2844	Abeliophyllum distichum	0,3083	0,2844
151,12	-29,77	Abeliophyllum distichum	0,12	0,77
153,175099	-29,54748024	Abeliophyllum distichum	0,175099009	0,547480244
172,049104	-41,796878	Abeliophyllum distichum	0,049104	0,796878
152,8854934	-29,68147016	Abeliophyllum distichum	0,88549339	0,681470156
153,0861772	-29,62089721	Abeliophyllum distichum	0,086177176	0,620897205
147,4195565	-41,3240627	Abeliophyllum distichum	0,419556544	0,324062703
153,1267602	-29,63685713	Abeliophyllum distichum	0,126760205	0,636857127
144,9808	-37,7491	Abeliophyllum distichum	0,9808	0,7491
153,2611519	-29,46720392	Abeliophyllum distichum	0,261151922	0,46720392
153,0929617	-29,76494105	Abeliophyllum distichum	0,092961727	0,764941045
152,9320908	-30,9708106	Abeliophyllum distichum	0,932090783	0,9708106
146,4621496	-41,50372151	Abeliophyllum distichum	0,462149552	0,503721513
152,9272617	-31,02815055	Abeliophyllum distichum	0,927261691	0,028150551
152,8674203	-31,05195116	Abeliophyllum distichum	0,867420302	0,051951164
152,9422765	-31,06324018	Abeliophyllum distichum	0,942276454	0,063240182
152,8348869	-31,05898777	Abeliophyllum distichum	0,834886861	0,058987765
153,0751813	-29,68293329	Abeliophyllum distichum	0,075181271	0,682933285
150,6166667	-30,3666667	Abeliophyllum distichum	0,6166667	0,3666667
153,01395	-29,66043636	Abeliophyllum distichum	0,013949978	0,660436356
153,004194	-29,62878601	Abeliophyllum distichum	0,004194015	0,628786009
145,2566	-38,0605	Abeliophyllum distichum	0,2566	0,0605
152,9913072	-30,98434499	Abeliophyllum distichum	0,991307231	0,984344991
153,1145397	-29,75616092	Abeliophyllum distichum	0,114539702	0,756160915
139,10801	-34,63913	Abeliophyllum distichum	0,10801	0,63913
144,9808	-37,7158	Abeliophyllum distichum	0,9808	0,7158
153,0787928	-29,58244563	Abeliophyllum distichum	0,078792837	0,582445628
152,9770737	-29,64553469	Abeliophyllum distichum	0,977073747	0,645534692
143,915	-35,8911	Abeliophyllum distichum	0,915	0,8911
152,8972464	-31,06331143	Abeliophyllum distichum	0,897246369	0,063311426
152,9284677	-30,95653383	Abeliophyllum distichum	0,928467734	0,956533827
144,008	-35,5725	Abeliophyllum distichum	0,008	0,5725
153,0990849	-29,65917265	Abeliophyllum distichum	0,099084917	0,65917265
153,0971917	-29,39773969	Abeliophyllum distichum	0,097191699	0,397739694
153,0181604	-29,62932634	Abeliophyllum distichum	0,018160388	0,629326339
143,9205	-36,1	Abeliophyllum distichum	0,9205	0,1
149,4049968	-29,2762646	Abeliophyllum distichum	0,40499682	0,276264595
152,9351189	-29,64157684	Abeliophyllum distichum	0,93511887	0,641576835
152,9786321	-30,94872866	Abeliophyllum distichum	0,978632099	0,948728662
153,1297591	-29,61496833	Abeliophyllum distichum	0,129759107	0,614968334
145,85	-34,2	Abeliophyllum distichum	0,85	0,2
153,0776516	-29,66960186	Abeliophyllum distichum	0,077651574	0,669601863
152,9391609	-30,9846197	Abeliophyllum distichum	0,939160918	0,984619701
146,9952	-36,0319	Abeliophyllum distichum	0,9952	0,0319
153,0750116	-29,5934856	Abeliophyllum distichum	0,075011595	0,593485601
153,0336833	-29,55732956	Abeliophyllum distichum	0,033683324	0,557329559
169,35	-46,5333	Abeliophyllum distichum	0,35	0,5333
152,7952149	-31,02471514	Abeliophyllum distichum	0,795214926	0,024715142
153,0960886	-29,62684698	Abeliophyllum distichum	0,096088595	0,626846975
153,2359771	-29,45416424	Abeliophyllum distichum	0,235977138	0,45416424
152,9925653	-30,96767911	Abeliophyllum distichum	0,992565308	0,96767911
152,8765986	-31,05406266	Abeliophyllum distichum	0,876598583	0,054062661
153,0821811	-29,59714557	Abeliophyllum distichum	0,082181141	0,597145571
150,8583423	-33,76183738	Abeliophyllum distichum	0,858342262	0,761837384
153,2432422	-29,44335688	Abeliophyllum distichum	0,243242162	0,443356881
153,1447859	-29,54160521	Abeliophyllum distichum	0,144785869	0,541605214
152,7917927	-31,06140677	Abeliophyllum distichum	0,791792731	0,061406766
152,9828121	-30,9916259	Abeliophyllum distichum	0,982812147	0,991625896
152,9994738	-29,50329062	Abeliophyllum distichum	0,999473817	0,503290617
139,5978	-34,47276	Abeliophyllum distichum	0,5978	0,47276
153,1202339	-29,56086243	Abeliophyllum distichum	0,120233893	0,560862426
152,9274465	-30,96400453	Abeliophyllum distichum	0,92744648	0,964004532
145,964397	-35,29750859	Abeliophyllum distichum	0,964396989	0,297508586
153,0528121	-29,59814425	Abeliophyllum distichum	0,05281208	0,598144247
153,1310315	-29,57657409	Abeliophyllum distichum	0,131031548	0,576574091
153,0230105	-30,94411747	Abeliophyllum distichum	0,023010481	0,944117474
145,3019	-37,7072	Abeliophyllum distichum	0,3019	0,7072
153,024275	-29,49652846	Abeliophyllum distichum	0,024275048	0,496528458
153,0562448	-29,66149012	Abeliophyllum distichum	0,056244828	0,661490116
152,9936378	-29,61136742	Abeliophyllum distichum	0,993637761	0,611367422
144,7811	-37,7636	Abeliophyllum distichum	0,7811	0,7636
152,9259339	-30,95660459	Abeliophyllum distichum	0,925933897	0,956604586
148,4050383	-36,83558847	Abeliophyllum distichum	0,405038325	0,83558847
153,0025834	-29,66410124	Abeliophyllum distichum	0,002583423	0,664101244
152,9295086	-31,0219258	Abeliophyllum distichum	0,929508567	0,021925799
152,8914533	-31,06030198	Abeliophyllum distichum	0,891453323	0,060301979
150,920412	-34,364035	Abeliophyllum distichum	0,920412	0,364035
153,0129016	-30,9740852	Abeliophyllum distichum	0,012901622	0,974085199
152,9331514	-30,98153078	Abeliophyllum distichum	0,93315143	0,981530781
153,1979566	-29,5342533	Abeliophyllum distichum	0,197956625	0,5342533
145,3513	-36,365	Abeliophyllum distichum	0,3513	0,365
153,1274083	-29,40399593	Abeliophyllum distichum	0,127408263	0,403995926
153,0605113	-29,60759932	Abeliophyllum distichum	0,06051131	0,607599318
152,878633	-31,03664088	Abeliophyllum distichum	0,87863301	0,036640884
146,2236013	-41,41228437	Abeliophyllum distichum	0,223601305	0,412284368
153,0064583	-29,66033766	Abeliophyllum distichum	0,006458317	0,660337656
152,9242259	-31,0378397	Abeliophyllum distichum	0,924225877	0,037839695
144,3592	-36,9905	Abeliophyllum distichum	0,3592	0,9905
145,0758	-37,7697	Abeliophyllum distichum	0,0758	0,7697
145,0863	-37,7491	Abeliophyllum distichum	0,0863	0,7491
152,8893406	-31,01110588	Abeliophyllum distichum	0,889340554	0,011105875
152,9825086	-29,64361317	Abeliophyllum distichum	0,982508603	0,643613174
153,0521796	-29,63338765	Abeliophyllum distichum	0,052179631	0,633387646
152,8910976	-31,05054767	Abeliophyllum distichum	0,89109758	0,050547665
153,0664051	-29,60237997	Abeliophyllum distichum	0,066405133	0,602379965
153,0326603	-30,96758496	Abeliophyllum distichum	0,032660253	0,967584964
151,287205	-32,91291694	Abeliophyllum distichum	0,287204967	0,912916943
152,8642748	-30,94937201	Abeliophyllum distichum	0,864274762	0,949372014
152,9265745	-30,95415062	Abeliophyllum distichum	0,926574455	0,954150618
152,9921323	-31,01293965	Abeliophyllum distichum	0,992132267	0,012939651
153,0212138	-30,91451226	Abeliophyllum distichum	0,021213775	0,914512256
145,4244	-38,0702	Abeliophyllum distichum	0,4244	0,0702
153,1226273	-29,46540904	Abeliophyllum distichum	0,122627307	0,465409037
153,1298368	-29,57076305	Abeliophyllum distichum	0,129836766	0,570763048
153,0545257	-29,65452348	Abeliophyllum distichum	0,054525724	0,654523476
152,9704915	-30,96799177	Abeliophyllum distichum	0,970491509	0,967991769
153,1864426	-29,47988374	Abeliophyllum distichum	0,186442581	0,479883739
153,1819288	-29,48801275	Abeliophyllum distichum	0,181928848	0,488012749
153,0228737	-30,98527265	Abeliophyllum distichum	0,022873725	0,985272653
152,9668444	-30,94663277	Abeliophyllum distichum	0,966844358	0,946632771
145,1752	-37,6883	Abeliophyllum distichum	0,1752	0,6883
153,2066403	-29,44991695	Abeliophyllum distichum	0,206640325	0,449916951
144,7977	-37,8094	Abeliophyllum distichum	0,7977	0,8094
153,0631566	-29,60973705	Abeliophyllum distichum	0,06315659	0,609737045
153,0247039	-30,9341464	Abeliophyllum distichum	0,024703867	0,934146404
152,8797624	-31,06346775	Abeliophyllum distichum	0,879762448	0,063467754
153,0669443	-29,49605354	Abeliophyllum distichum	0,066944342	0,496053538
138,468611	-35,11	Abeliophyllum distichum	0,468611	0,11
145,766667	-16,916667	Abeliophyllum distichum	0,766667	0,916667
151,2167	-33,9	Abeliophyllum distichum	0,2167	0,9
143,4253	-38,3421	Abeliophyllum distichum	0,4253	0,3421
144,4203	-37,0988	Abeliophyllum distichum	0,4203	0,0988
153,1206972	-29,59453494	Abeliophyllum distichum	0,120697191	0,594534943
143,993	-36,1052	Abeliophyllum distichum	0,993	0,1052
153,0258402	-29,60650953	Abeliophyllum distichum	0,025840191	0,60650953
152,9323014	-30,95427105	Abeliophyllum distichum	0,932301415	0,954271048
153,0034807	-29,61407507	Abeliophyllum distichum	0,003480733	0,61407507
152,9401227	-31,0042547	Abeliophyllum distichum	0,940122665	0,0042547
153,2739227	-29,48350497	Abeliophyllum distichum	0,273922738	0,483504969
152,9201546	-30,95633947	Abeliophyllum distichum	0,920154576	0,95633947
152,9311792	-30,9861316	Abeliophyllum distichum	0,931179221	0,9861316
152,8511561	-31,08450687	Abeliophyllum distichum	0,851156122	0,084506873
153,0878761	-29,65039013	Abeliophyllum distichum	0,087876118	0,650390128
152,9809174	-30,98651848	Abeliophyllum distichum	0,980917368	0,986518476
153,1279985	-29,46372527	Abeliophyllum distichum	0,127998512	0,463725269
152,9683214	-29,68287863	Abeliophyllum distichum	0,96832135	0,682878627
152,9205125	-30,96660818	Abeliophyllum distichum	0,920512527	0,966608178
153,0965335	-29,57337263	Abeliophyllum distichum	0,096533494	0,573372634
153,1487268	-29,65303433	Abeliophyllum distichum	0,1487268	0,653034333
152,8900304	-31,04897673	Abeliophyllum distichum	0,89003038	0,048976732
144,9527	-37,6036	Abeliophyllum distichum	0,9527	0,6036
153,0124975	-29,61369547	Abeliophyllum distichum	0,012497542	0,613695472
153,0928475	-29,58444013	Abeliophyllum distichum	0,092847474	0,584440133
153,2533359	-29,46789592	Abeliophyllum distichum	0,253335923	0,467895924
152,9931271	-29,67849606	Abeliophyllum distichum	0,993127116	0,678496062
153,0772392	-29,63034298	Abeliophyllum distichum	0,077239227	0,630342983
152,9912881	-31,07976512	Abeliophyllum distichum	0,991288076	0,079765123
145,4263	-36,4233	Abeliophyllum distichum	0,4263	0,4233
153,0096503	-29,75765413	Abeliophyllum distichum	0,009650277	0,757654134
153,1274063	-29,52618083	Abeliophyllum distichum	0,127406283	0,526180834
153,0704057	-29,63759395	Abeliophyllum distichum	0,070405651	0,637593948
152,9151936	-29,62444496	Abeliophyllum distichum	0,915193647	0,624444961
150,2735616	-30,97580847	Abeliophyllum distichum	0,273561556	0,975808472
153,0212415	-29,59324337	Abeliophyllum distichum	0,021241534	0,593243365
153,0222541	-30,97815342	Abeliophyllum distichum	0,022254147	0,978153416
152,9188736	-29,58246227	Abeliophyllum distichum	0,918873619	0,582462273
153,165824	-29,5627718	Abeliophyllum distichum	0,165824047	0,562771804
152,9453405	-30,94715784	Abeliophyllum distichum	0,945340528	0,947157842
153,0150616	-29,76928677	Abeliophyllum distichum	0,01506155	0,769286769
152,9112897	-29,70619143	Abeliophyllum distichum	0,911289655	0,706191428
144,5	-37	Abeliophyllum distichum	0,5	0
152,9862955	-30,9497764	Abeliophyllum distichum	0,986295498	0,949776404
153,0053422	-31,00037946	Abeliophyllum distichum	0,005342234	0,000379463
146,8433	-36,083	Abeliophyllum distichum	0,8433	0,083
152,9435539	-30,99435777	Abeliophyllum distichum	0,943553947	0,994357769
153,0997683	-29,58719682	Abeliophyllum distichum	0,099768311	0,587196815
143,8825	-37,6197	Abeliophyllum distichum	0,8825	0,6197
153,0508736	-29,39764809	Abeliophyllum distichum	0,050873582	0,397648089
153,040772	-29,65224507	Abeliophyllum distichum	0,040771967	0,652245072
145,2525	-38,063	Abeliophyllum distichum	0,2525	0,063
152,8029932	-31,00755614	Abeliophyllum distichum	0,802993174	0,007556141
153,1496784	-29,47867566	Abeliophyllum distichum	0,1496784	0,478675655
148,2646082	-41,76823586	Abeliophyllum distichum	0,264608249	0,768235862
152,9600026	-30,95962437	Abeliophyllum distichum	0,960002623	0,959624373
152,8493897	-31,074417	Abeliophyllum distichum	0,849389722	0,074416996
143,9805	-35,933	Abeliophyllum distichum	0,9805	0,933
152,9768735	-30,94755533	Abeliophyllum distichum	0,976873534	0,947555331
150,9257327	-33,96631831	Abeliophyllum distichum	0,925732718	0,966318309
147,5833	-38,05	Abeliophyllum distichum	0,5833	0,05
146,9958	-36,0325	Abeliophyllum distichum	0,9958	0,0325
152,7562986	-31,09149973	Abeliophyllum distichum	0,756298617	0,091499727
153,0987214	-29,62550933	Abeliophyllum distichum	0,098721411	0,625509325
153,0825156	-29,61473537	Abeliophyllum distichum	0,082515593	0,61473537
153,0302802	-30,95784041	Abeliophyllum distichum	0,030280174	0,957840405
153,0937688	-29,77627577	Abeliophyllum distichum	0,093768774	0,776275773
153,1093375	-29,5558087	Abeliophyllum distichum	0,10933752	0,555808701
153,0466645	-29,63638604	Abeliophyllum distichum	0,046664498	0,636386036
153,0373904	-30,93310568	Abeliophyllum distichum	0,037390362	0,933105676
152,9439585	-29,63020021	Abeliophyllum distichum	0,943958506	0,630200206
153,052046	-29,59439911	Abeliophyllum distichum	0,052045963	0,594399108
152,9377164	-31,03181041	Abeliophyllum distichum	0,937716356	0,031810408
153,0149154	-30,92692022	Abeliophyllum distichum	0,014915408	0,926920222
153,0983563	-29,58993249	Abeliophyllum distichum	0,098356324	0,589932493
143,883	-37,5855	Abeliophyllum distichum	0,883	0,5855
144,0277	-35,9566	Abeliophyllum distichum	0,0277	0,9566
153,0936993	-29,3994841	Abeliophyllum distichum	0,093699346	0,399484102
153,0836803	-29,62430127	Abeliophyllum distichum	0,083680304	0,624301274
153,0272218	-30,91716399	Abeliophyllum distichum	0,027221782	0,917163994
153,1291483	-29,54082711	Abeliophyllum distichum	0,129148269	0,540827112
153,0351181	-29,64636233	Abeliophyllum distichum	0,035118058	0,646362332
144,9433	-37,6547	Abeliophyllum distichum	0,9433	0,6547
145,3527	-37,6804	Abeliophyllum distichum	0,3527	0,6804
141,7513	-38,193	Abeliophyllum distichum	0,7513	0,193
150,8	-33,6	Abeliophyllum distichum	0,8	0,6
144,3	-36,9	Abeliophyllum distichum	0,3	0,9
145,2519	-38,0616	Abeliophyllum distichum	0,2519	0,0616
152,8702478	-31,03816666	Abeliophyllum distichum	0,870247802	0,038166663
152,8592862	-31,0740853	Abeliophyllum distichum	0,85928622	0,074085296
152,9330787	-31,07061666	Abeliophyllum distichum	0,933078709	0,070616658
153,0050157	-30,96562192	Abeliophyllum distichum	0,005015691	0,965621921
150,0333917	-33,47907676	Abeliophyllum distichum	0,03339165	0,47907676
152,9496526	-29,66739488	Abeliophyllum distichum	0,949652616	0,667394882
153,0319534	-30,95165003	Abeliophyllum distichum	0,031953365	0,951650026
152,9691986	-29,61916172	Abeliophyllum distichum	0,969198612	0,619161717
153,2577469	-29,45027909	Abeliophyllum distichum	0,257746895	0,450279092
152,9784142	-29,60947956	Abeliophyllum distichum	0,978414235	0,609479564
152,9436128	-30,9476624	Abeliophyllum distichum	0,943612821	0,947662404
153,028958	-29,5660039	Abeliophyllum distichum	0,028957952	0,566003899
153,1182315	-29,62314684	Abeliophyllum distichum	0,118231535	0,623146841
153,0921412	-29,5685202	Abeliophyllum distichum	0,092141204	0,568520201
152,990377	-30,96514343	Abeliophyllum distichum	0,990377041	0,965143426
153,0859254	-29,5432267	Abeliophyllum distichum	0,085925437	0,543226698
152,9511341	-31,06229641	Abeliophyllum distichum	0,951134098	0,062296413
144,4685	-37,0023	Abeliophyllum distichum	0,4685	0,0023
153,0539679	-29,40210543	Abeliophyllum distichum	0,053967928	0,402105433
153,0862819	-29,59827111	Abeliophyllum distichum	0,08628186	0,598271113
152,9906303	-30,94558096	Abeliophyllum distichum	0,990630257	0,945580957
153,087057	-29,61095996	Abeliophyllum distichum	0,087056954	0,610959962
153,0789089	-29,62541429	Abeliophyllum distichum	0,078908885	0,625414287
153,1739124	-29,55977412	Abeliophyllum distichum	0,17391241	0,559774124
153,0884496	-29,58539078	Abeliophyllum distichum	0,088449615	0,585390778
152,9272559	-30,98057113	Abeliophyllum distichum	0,927255912	0,980571131
152,9708131	-29,67990996	Abeliophyllum distichum	0,97081309	0,679909959
153,0885065	-29,61508349	Abeliophyllum distichum	0,088506512	0,615083489
147,3078195	-42,94557518	Abeliophyllum distichum	0,307819476	0,945575181
153,1068018	-29,54942994	Abeliophyllum distichum	0,106801764	0,549429937
152,9688841	-29,6344141	Abeliophyllum distichum	0,968884053	0,634414097
144,4708	-38,0394	Abeliophyllum distichum	0,4708	0,0394
146,887472	-42,704333	Abeliophyllum distichum	0,887472	0,704333
152,8053439	-31,00550242	Abeliophyllum distichum	0,805343909	0,005502418
152,9043468	-29,57051229	Abeliophyllum distichum	0,904346779	0,570512286
152,9943233	-30,98828832	Abeliophyllum distichum	0,994323283	0,988288317
152,8559635	-31,04601068	Abeliophyllum distichum	0,855963474	0,046010677
144,6086	-37,853	Abeliophyllum distichum	0,6086	0,853
152,979774	-30,9451466	Abeliophyllum distichum	0,97977401	0,945146596
153,0843301	-29,63551005	Abeliophyllum distichum	0,084330076	0,635510051
152,9683284	-30,98619117	Abeliophyllum distichum	0,968328385	0,986191166
152,9899329	-31,00680371	Abeliophyllum distichum	0,989932881	0,006803714
152,9721805	-30,99354599	Abeliophyllum distichum	0,972180468	0,993545993
